benchmark	path	run	metric	value_ms	status
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_sourceInputNil_lower	0.487	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_sourceInputCons_lower	0.297	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_renderSpan_lower	0.269	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_basicModuleSpan_lower	0.425	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_basicModuleKeywordSpan_lower	0.398	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_basicModuleNameSpan_lower	0.287	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_basicExportKeywordSpan_lower	0.294	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_basicExportLeftParenSpan_lower	0.326	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_basicExportMainSpan_lower	0.288	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_basicExportRightParenSpan_lower	0.309	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_basicModuleLeftBraceSpan_lower	0.318	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_basicDefKeywordSpan_lower	0.291	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_basicDefNameSpan_lower	0.358	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_basicDefColonSpan_lower	0.277	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_basicBoolTypeSpan_lower	0.275	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_basicDefEqualsSpan_lower	0.288	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_basicBoolLiteralSpan_lower	0.287	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_basicDefSemicolonSpan_lower	0.292	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_basicModuleRightBraceSpan_lower	0.314	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_basicMainDefSpan_lower	0.271	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_basicUnexpectedSpan_lower	0.279	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_lexerUnknownSpan_lower	0.291	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_importBoolModuleSpan_lower	0.297	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_importBoolModuleNameRefSpan_lower	0.303	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_importBoolExportMainSpan_lower	0.295	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_importBoolTypeSpan_lower	0.277	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_importBoolMainDefSpan_lower	0.296	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_importBoolSemicolonSpan_lower	0.295	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_importBoolDefEqualsSpan_lower	0.289	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_valueModuleSpan_lower	0.297	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_valueExportMainSpan_lower	0.327	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_valueImportModuleSpan_lower	0.293	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_valueImportIntSpan_lower	0.276	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_valueFirstDefSemicolonSpan_lower	0.320	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_valueDefTwoSpan_lower	0.289	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_valueDefMainSpan_lower	0.276	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_letModuleSpan_lower	0.272	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_letExportMainSpan_lower	0.275	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_letImportModuleSpan_lower	0.282	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_letImportIntSpan_lower	0.315	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_letInSpan_lower	0.262	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_letDefMainSpan_lower	0.279	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typedModuleSpan_lower	0.270	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typedExportMainSpan_lower	0.281	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typedImportModuleSpan_lower	0.316	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typedImportIntSpan_lower	0.283	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typedLetForallSpan_lower	0.282	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typedDefMainSpan_lower	0.284	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_dataModuleSpan_lower	0.268	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_dataExportNatSpan_lower	0.276	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_dataExportMainSpan_lower	0.279	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_dataDeclSpan_lower	0.263	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_dataZeroConstructorSpan_lower	0.296	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_dataSuccConstructorSpan_lower	0.341	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_dataDefMainSpan_lower	0.274	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_dataZeroColonSpan_lower	0.280	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_caseConstructorModuleSpan_lower	0.312	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_caseConstructorDefMainSpan_lower	0.309	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_caseNestedModuleSpan_lower	0.285	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_caseNestedDefMainSpan_lower	0.294	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_caseBranchArrowSpan_lower	0.292	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassDerivingModuleSpan_lower	0.414	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassDerivingExportEqSpan_lower	0.326	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassDerivingExportNatSpan_lower	0.345	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassDerivingExportEqMethodSpan_lower	0.330	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassDerivingExportMainSpan_lower	0.319	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassDerivingClassSpan_lower	0.375	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassDerivingEqMethodSpan_lower	0.312	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassDerivingDataSpan_lower	0.300	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassDerivingZeroConstructorSpan_lower	0.341	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassDerivingSuccConstructorSpan_lower	0.391	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassDerivingEqSpan_lower	0.302	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassDerivingDefMainSpan_lower	0.310	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassInstanceModuleSpan_lower	0.315	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassInstanceExportMonoidSpan_lower	0.344	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassInstanceExportNatSpan_lower	0.312	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassInstanceExportMemptySpan_lower	0.336	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassInstanceExportAppendSpan_lower	0.321	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassInstanceExportMainSpan_lower	0.315	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassInstanceClassSpan_lower	0.303	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassInstanceMemptySignatureSpan_lower	0.331	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassInstanceAppendSignatureSpan_lower	0.328	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassInstanceDataSpan_lower	0.305	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassInstanceZeroConstructorSpan_lower	0.337	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassInstanceSuccConstructorSpan_lower	0.328	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassInstanceClassNameSpan_lower	0.446	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassInstanceMemptyDefinitionSpan_lower	0.387	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassInstanceAppendDefinitionSpan_lower	0.333	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassInstanceDefMainSpan_lower	0.306	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassInstanceMethodEqualsSpan_lower	0.321	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_higherKindedModuleSpan_lower	0.289	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_higherKindedExportFunctorSpan_lower	0.309	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_higherKindedExportHigherSpan_lower	0.318	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_higherKindedClassSpan_lower	0.286	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_higherKindedMapSignatureSpan_lower	0.304	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_higherKindedDataSpan_lower	0.283	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_higherKindedWrapConstructorSpan_lower	0.315	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_multiparamModuleSpan_lower	0.283	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_multiparamExportMonadSpan_lower	0.306	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_multiparamClassSpan_lower	0.281	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_multiparamSuperclassFunctorSpan_lower	0.318	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_multiparamBindSignatureSpan_lower	0.329	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_multiparamInstanceClassNameSpan_lower	0.316	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_multiparamFundepArrowSpan_lower	0.347	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeFamilyKindLambdaModuleSpan_lower	0.315	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeFamilyKindLambdaDeclSpan_lower	0.334	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeFamilyApplyAnnotationModuleSpan_lower	0.332	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeFamilyApplyAnnotationExportMainSpan_lower	0.467	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeFamilyApplyAnnotationDeclSpan_lower	0.389	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeFamilyApplyAnnotationDefMainSpan_lower	0.388	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeFamilyEquationEqualsSpan_lower	0.342	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_recursiveGadtModuleSpan_lower	0.299	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_recursiveGadtExportNatSpan_lower	0.304	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_recursiveGadtExportExprSpan_lower	0.310	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_recursiveGadtExportDoneNowSpan_lower	0.316	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_recursiveGadtExportMainSpan_lower	0.310	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_recursiveGadtNatDataSpan_lower	0.301	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_recursiveGadtZeroConstructorSpan_lower	0.319	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_recursiveGadtSuccConstructorSpan_lower	0.318	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_recursiveGadtExprDataSpan_lower	0.306	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_recursiveGadtDoneNatConstructorSpan_lower	0.332	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_recursiveGadtStepConstructorSpan_lower	0.319	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_recursiveGadtDoneNowDefSpan_lower	0.393	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_recursiveGadtMainDefSpan_lower	0.312	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_existentialForallModuleSpan_lower	0.350	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_existentialForallExportNatSpan_lower	0.319	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_existentialForallExportExprSpan_lower	0.317	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_existentialForallExportSomeExprSpan_lower	0.329	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_existentialForallExportUnwrapSomeSpan_lower	0.425	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_existentialForallExportMainSpan_lower	0.324	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_existentialForallNatDataSpan_lower	0.314	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_existentialForallZeroConstructorSpan_lower	0.406	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_existentialForallSuccConstructorSpan_lower	0.334	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_existentialForallExprDataSpan_lower	0.312	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_existentialForallDoneNatConstructorSpan_lower	0.339	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_existentialForallStepConstructorSpan_lower	0.337	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_existentialForallSomeExprDataSpan_lower	0.320	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_existentialForallSomeExprConstructorSpan_lower	0.376	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_existentialForallUnwrapSomeDefSpan_lower	0.322	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_existentialForallMainDefSpan_lower	0.306	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_constructorForallDotSpan_lower	0.295	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_qualifiedImportReferencesModuleSpan_lower	0.330	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_qualifiedImportReferencesImportModuleSpan_lower	0.365	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_qualifiedImportReferencesAliasSpan_lower	0.331	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_qualifiedImportReferencesExposingEqSpan_lower	0.340	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_qualifiedImportReferencesExposingTokenSpan_lower	0.359	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_qualifiedImportReferencesExposingAnswerSpan_lower	0.455	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_qualifiedImportReferencesExposingEqMethodSpan_lower	0.357	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_qualifiedImportReferencesLeftDefSpan_lower	0.346	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_qualifiedImportReferencesRightDefSpan_lower	0.334	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_qualifiedImportReferencesSameCtorDefSpan_lower	0.347	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_qualifiedImportReferencesUsesClassDefSpan_lower	0.344	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_qualifiedImportReferencesUsesQualifiedClassDefSpan_lower	0.405	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_qualifiedImportReferencesAlsoDefSpan_lower	0.331	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_qualifiedImportReferencesMainDefSpan_lower	0.342	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_qualifiedImportOnlyModuleSpan_lower	0.317	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_qualifiedImportOnlyImportModuleSpan_lower	0.335	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_qualifiedImportOnlyAliasSpan_lower	0.310	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_qualifiedImportOnlyMainDefSpan_lower	0.332	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_qualifiedImportAliasDiagnosticSpan_lower	0.325	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.defs_scc_classification	0.385	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.defs_module_finalize_context	0.320	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.defs_layer_1	7.525	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.defs_layer_2	0.525	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.defs_layer_3	0.425	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.defs_layer_4	0.478	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.defs_layer_5	0.425	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.defs_layer_6	0.444	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.defs_layer_7	0.627	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.defs_layer_8	0.451	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.defs_layer_9	0.445	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.defs_layer_10	0.430	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.defs_layer_11	0.423	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.defs_layer_12	0.426	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.defs_layer_13	0.410	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.defs_layer_14	0.399	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.defs_layer_15	0.423	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.defs_layer_16	0.429	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.defs_layer_17	0.427	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.defs_layer_18	0.670	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.defs_layer_19	0.457	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.defs_layer_20	0.535	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.defs_layer_21	0.455	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.defs_layer_22	0.407	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.defs_layer_23	0.422	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.defs_layer_24	0.427	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.defs_layer_25	0.405	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.defs_layer_26	0.402	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.defs_layer_27	0.386	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.defs_layer_28	0.452	1
